PuzzleId,FEN,Moves,Rating,RatingDeviation,Popularity,NbPlays,Themes,GameUrl,OpeningTags,quality_score
7pBxS,r2q1rk1/pp3pbp/4b3/3N2p1/2Pn4/2N3Q1/PP5P/R1BR2K1 w - - 0 18,c1g5 d8g5 g3g5 d4f3 g1g2 f3g5,1652,73,95,17278,attraction crushing fork long middlegame sacrifice,https://lichess.org/cV74cF6A#35,Kings_Gambit_Accepted Kings_Gambit_Accepted_Bishops_Gambit,0.7921996048154382
X9aHm,r4rk1/1p4p1/p3p3/3p3P/3P1p1q/4P1R1/PB4K1/2R1Q3 w - - 0 29,g3f3 h4g4 g2f2 f4e3 e1e3 f8f3 e3f3 a8f8 f3f8 g8f8,1803,74,95,17678,advantage discoveredAttack exposedKing fork middlegame pin veryLong,https://lichess.org/q4Ey2OX6#57,,0.7802821875804062
YcRxv,8/1kb3pp/4P3/8/P1R3KP/1r6/4nB2/8 b - - 0 33,b7c8 e6e7 c8d7 c4c7,1641,75,96,14965,advancedPawn crushing endgame short,https://lichess.org/h2C3Ac91/black#66,,0.7892448117689297
QpHyi,6k1/5p2/6np/8/6P1/3Q2KP/r7/8 w - - 0 37,h3h4 a2g2 g3g2 g6f4 g2g1 f4d3,1469,75,96,15423,attraction crushing endgame fork long sacrifice,https://lichess.org/VI9RJLHC#73,,0.7810961200977765
gHXbX,r1b2rk1/pp4p1/7p/4ppq1/1bPpQ1P1/1P6/PB1PBP1P/2KR2R1 w - - 0 16,g4f5 b4d2 d1d2 g5g1,1735,77,95,18772,advantage deflection middlegame queensideAttack short,https://lichess.org/0mRo3L7S#31,English_Opening English_Opening_Anglo-Indian_Defense,0.7815665482356946
7B6kw,2k4r/1pp3pp/p2N1p2/2qQ4/P7/4P3/1PP3PP/3R2K1 b - - 0 23,c5d6 d5f5 c8b8 d1d6,1462,75,96,32086,crushing discoveredAttack endgame short,https://lichess.org/GxBu8iFr/black#46,,0.7979657409003584
pbxYj,4rk2/5p2/1Q2b3/p3q3/2p5/6RP/2P2PPK/1B6 w - - 9 38,c2c3 e8b8 b6a7 b8b1,1478,73,96,32658,advantage endgame short skewer,https://lichess.org/vAPXs6mo#75,,0.802861735217082
sPnFq,4r1k1/1p3rpp/p7/3p4/2qN1n2/8/P1P2PPP/1R1Q1RK1 w - - 6 23,b1b3 c4d4 d1d4 f4e2 g1h1 e2d4,1649,72,96,17786,attraction crushing fork long middlegame sacrifice,https://lichess.org/WJrFxzRQ#45,,0.7977678008924268
o5k7S,r4b1r/2p2kpp/p2p4/1p2p2b/3NP2q/P1NP3P/1PP2n2/R1BQ1RK1 w - - 0 14,f1f2 h4f2 g1f2 h5d1,1578,78,95,19269,advantage kingsideAttack middlegame short,https://lichess.org/uVwjjOoL#27,Ruy_Lopez Ruy_Lopez_Morphy_Defense,0.7861663736643709
rP7ht,8/8/4k1P1/p7/1p4K1/8/P7/8 w - - 1 55,g6g7 e6f7 g4f3 a5a4,1572,74,95,18820,crushing defensiveMove endgame pawnEndgame short,https://lichess.org/SmRUZ9WN#109,,0.791845113176658
E7COR,r4rk1/pb3ppp/p7/3pB1Q1/4p3/8/PqP2PPP/R3K2R b KQ - 1 15,b2b4 c2c3 f7f6 e5f6,1524,76,94,15428,crushing defensiveMove middlegame pin short,https://lichess.org/KQOIZAr5/black#30,French_Defense French_Defense_Classical_Variation,0.7773685186042613
UzbOc,4r3/1pp2kp1/1pn5/3p1PB1/3P4/2P1n1NK/PP6/5R2 w - - 2 31,f1e1 e8h8 g5h4 h8h4 h3h4 e3g2 h4g5 g2e1,1661,75,95,12964,attraction crushing endgame exposedKing fork sacrifice veryLong,https://lichess.org/WVxhCXv0#61,,0.7814118321301334
fZNfA,r2qr1k1/1b3ppp/1ppb1B2/p2nN3/3P4/P2QP3/1PB2PPP/R3K2R b KQ - 0 16,d8f6 d3h7 g8f8 e5d7 f8e7 d7f6,1517,74,96,27533,crushing fork long middlegame,https://lichess.org/MSfagDQo/black#32,Queens_Pawn_Game Queens_Pawn_Game_Accelerated_London_System,0.7999350888780092
mzYpz,8/5kp1/p1p5/1p1pBp2/4rPp1/2P5/PP3K2/R7 w - - 0 30,a1e1 g4g3 f2g3 e4e1,1485,75,95,27569,crushing deflection endgame short,https://lichess.org/tJZ8U8Ye#59,,0.793012057252609
DhZi2,2r1nrk1/3n1p1p/1p1p2pB/pPpPb3/P3P1Pq/1P3RNP/3Q2BK/2R5 b - - 6 27,e8g7 h6g5 h4g3 f3g3,1565,77,96,17029,advantage middlegame short trappedPiece,https://lichess.org/w96FFtAs/black#54,,0.7869735891137244
Ys8KY,3r1rk1/1p1n1ppp/2p1p3/p7/Pq1PN3/1P5P/2P1QPP1/3RR1K1 w - - 1 20,e2g4 f7f5 g4g3 f5e4,1414,74,94,23541,advantage fork master middlegame short,https://lichess.org/cIpe3Mx1#39,,0.782858477486241
OL3Ck,7R/8/2r1k3/p4p1p/P1pP1P2/K5P1/8/8 b - - 0 43,c4c3 h8h6 e6d7 h6c6 d7c6 a3b3 c6d5 b3c3 d5e4 c3c4 e4f3 d4d5 f3g3 d5d6 h5h4 d6d7,1493,74,96,17725,advancedPawn crushing endgame quietMove rookEndgame veryLong,https://lichess.org/yC3ghwbR/black#86,,0.7877768808947103
FGalf,1r1r3k/6p1/6Qp/1p6/8/2q3P1/7P/2R2RK1 b - - 3 35,c3d3 f1f8 d8f8 g6d3,1517,77,95,27953,advantage deflection endgame short,https://lichess.org/zcSkMduJ/black#70,,0.792294064208775
RUOro,6k1/1pr2rp1/p4p1p/3Q4/qP6/P4R2/5PPP/3R2K1 w - - 2 30,f3e3 c7d7 d5d7 f7d7 d1d7 a4d7,1470,74,96,25330,advantage endgame long,https://lichess.org/npNg28n1#59,,0.7945981035214815
krT0k,6k1/1p3pp1/p1rp1n1p/P3pP2/1P4P1/3Q4/2P3KP/8 w - - 5 33,g2g3 c6c3 d3c3 f6e4 g3g2 e4c3,1597,75,95,25269,attraction crushing endgame fork long pin sacrifice,https://lichess.org/G9lhEy01#65,,0.7989521784853458
5IDct,3r1rk1/5pp1/p4q1p/1p1P4/2p5/6P1/PbQR1PBP/3R2K1 w - - 0 25,c2b2 c4c3 b2c1 c3d2,1448,75,95,18974,advancedPawn advantage fork master middlegame short,https://lichess.org/H7GJlBex#49,,0.7815082065248977
TYjj1,2kr3r/pp1q1ppp/2ppbb1n/8/2B1PP2/1QP1N3/PP4PP/R1B1R1K1 b - - 2 15,h6g4 c4e6 d7e6 b3e6 f7e6 e3g4,1612,78,95,17674,crushing long middlegame pin,https://lichess.org/84SZYp7X/black#30,Philidor_Defense Philidor_Defense_Other_variations,0.7865479679230349
6AJk6,3r4/3Pk1bQ/4npp1/1pq1P3/2p5/5N1P/1P4P1/3R3K b - - 0 38,d8d7 e5f6 e7f6 d1d7,1507,74,96,32366,advantage middlegame pin short,https://lichess.org/2OMG06jR/black#76,,0.8030550144446741
blgZw,3k1r2/1pp4p/p2p2p1/2nP1p2/1QBq4/8/PPP3P1/1K2R3 b - - 3 35,f8e8 e1e8 d8e8 c4b5 a6b5 b4d4,1498,76,96,29013,attraction crushing discoveredAttack endgame long,https://lichess.org/oK0egBrp/black#70,,0.7964851512582467
YFUMw,2kr3r/p4p2/1p2b3/2np3P/3Q2P1/q1R1PP2/P3BK2/R7 b - - 1 26,a3b2 c3c5 b6c5 d4b2,1390,75,96,23791,crushing discoveredAttack middlegame short,https://lichess.org/DCE4RUu5/black#52,,0.7857267819763998
jhvBL,6k1/p5p1/6p1/8/1P1P2Qq/P6P/4r2K/R7 w - - 1 30,h2h1 h4f2 g4e2 f2e2,1697,73,94,16812,advantage endgame short,https://lichess.org/Xp1e4qog#59,,0.7853347356386158
isHTT,5r1k/2P3pp/p7/1p1Q4/1P4K1/2R2pP1/4q3/8 w - - 0 39,c7c8q f3f2 d5f3 e2f3 c3f3 f8c8,1564,79,96,23037,advancedPawn crushing discoveredAttack endgame long,https://lichess.org/t8GGGRQ4#77,,0.7907339268673127
rNIl4,2q2k2/3r1p1p/2N2np1/2Q5/8/6P1/PP3BKP/8 b - - 7 34,f8g8 c6e7 d7e7 c5c8,1325,79,95,26625,crushing discoveredAttack endgame fork master short,https://lichess.org/ZZftd5cT/black#68,,0.7740825079114342
BFXZG,3rk2r/5p2/5P1p/b3B1p1/p2R4/2P4P/P3bP1R/4K3 w k - 0 27,d4d8 e8d8 e1e2 h8e8,1525,80,96,30047,advantage endgame pin short,https://lichess.org/W6S6xFQe#53,,0.7925787877419741
RU6hn,r1b2rk1/pp3ppp/1n2p3/2q5/4Pn2/1BN2N2/PP3PPP/2RQ1RK1 w - - 0 15,c3d5 c5c1 d1c1 f4e2 g1h1 e2c1,1656,74,96,7171,advantage attraction fork long opening sacrifice,https://lichess.org/ys6aZDPr#29,Queens_Gambit_Declined Queens_Gambit_Declined_Orthodox_Defense,0.7723965043739371
eY0Ae,rnb1nrk1/ppp1q1pp/3p4/8/3P4/5B2/PP2NPPP/RN1Q1RK1 b - - 1 11,e7g5 d1b3 g8h8 f3b7,1572,74,94,27312,crushing opening short,https://lichess.org/ZxHTUkUM/black#22,Kings_Pawn_Game Kings_Pawn_Game_Macleod_Attack,0.7976753740888105
dgJ9R,4k3/R7/4P3/1p2KP1p/1P6/P3P3/5rp1/8 w - - 0 42,e5f6 f2f5 f6f5 g2g1q,1653,74,95,13599,advancedPawn advantage endgame promotion rookEndgame short,https://lichess.org/3dOeyMwS#83,,0.7847841783266667
MZ6sR,r1b2rk1/pp5p/1n1p2pb/2pPp1q1/2P1P1P1/2NB2QP/PP3P1N/R3K2R w KQ - 8 19,h2f3 f8f3 g3f3 g5d2 e1f1 d2b2 f1g2 b2c3,1460,75,94,26539,advantage fork middlegame sacrifice veryLong,https://lichess.org/MM9DRbpi#37,Kings_Indian_Defense Kings_Indian_Defense_Normal_Variation,0.7873222110518916
l90q7,r3r1k1/ppq2pp1/2p4p/1PPp4/P2P4/1Q3BP1/3n1P1P/R3R1K1 w - - 1 24,b3d1 e8e1 d1e1 d2f3,1462,73,96,30379,crushing kingsideAttack middlegame short,https://lichess.org/9zhWFYYr#47,,0.8000027993724859
6DDa1,1k1r4/1Pq2pp1/p3p3/4P1Pp/P1Nn4/6P1/1Q4P1/2R3K1 w - - 0 31,c4d6 c7c1 b2c1 d4e2 g1f2 e2c1,1592,75,96,22264,attraction crushing endgame fork long sacrifice,https://lichess.org/e7asKroR#61,,0.7985927394599686
vTRWK,8/pp2r3/6kp/2pP2p1/3Qn3/P4P1P/1PP3P1/4K3 w - - 0 27,d4h8 e4f6 e1f2 e7e8 h8e8 f6e8,1705,72,95,17493,advantage discoveredAttack endgame long trappedPiece,https://lichess.org/i5g1Vf0c#53,,0.7903710808608407
Jtt52,4r1k1/ppb2pqp/1n4p1/6B1/6b1/P1PB1N2/1PQ2PPP/3R2K1 w - - 0 22,d1e1 e8e1 f3e1 g7e5,1645,73,95,16635,advantage kingsideAttack middlegame short,https://lichess.org/tDvCpFSQ#43,,0.7918007187565589
plpaJ,1r3r2/6k1/2q2p1p/1NpNQ3/5P2/1P3KP1/P6P/1b1R4 w - - 0 33,e5e7 f8f7 e7d6 c6b5,1466,76,96,20091,advantage defensiveMove middlegame short,https://lichess.org/WH381R3V#65,,0.7854845101033282
lLOUt,8/5p2/6p1/3k3p/1p1p1P1P/pP3KP1/P1P5/8 w - - 2 52,g3g4 h5g4 f3g4 d5e4,1409,77,95,30119,crushing endgame pawnEndgame short,https://lichess.org/p4yp1DRf#103,,0.786343901819376
E3G6G,8/1p4p1/p3p2p/2Pn2k1/2K3P1/3N1P1P/P7/8 b - - 2 31,d5f4 h3h4 g5h4 d3f4,1634,76,94,16311,crushing deflection endgame knightEndgame short,https://lichess.org/ny6EnSUF/black#62,,0.7841206188286135
nkTjL,8/p1Q4p/1p4pk/4n3/1P3q2/2P4P/P5P1/3R2K1 w - - 1 36,d1f1 e5f3 g1h1 f4c7,1572,76,96,24047,crushing discoveredAttack endgame short,https://lichess.org/Q6N6Inqm#71,,0.7973231886185163
hOc3K,1r4k1/5ppp/1BR5/p7/P7/n4P2/2K2P1P/8 w - - 5 32,c2b2 b8b6 c6b6 a3c4 b2c2 c4b6,1349,75,96,29399,attraction crushing endgame exposedKing fork long sacrifice,https://lichess.org/WemjXtw3#63,,0.7878147416018437
cQBRV,rnb1r1k1/p1Nq1pp1/2pb3p/1p6/6n1/1BPQ1N2/PP1P1PPP/R1B2RK1 w - - 0 16,c7a8 d6h2 f3h2 d7d3,1478,76,95,30427,crushing discoveredAttack kingsideAttack opening short,https://lichess.org/r0JJWA7D#31,Vienna_Game Vienna_Game_Stanley_Variation,0.7931839091892515
2UlrC,2r4r/p2k1p1p/1q1Bp1p1/1n2P3/Q7/4P3/5PPP/R1R3K1 w - - 2 26,c1c7 c8c7 d6c7 d7c7,1441,76,96,20108,advantage middlegame short,https://lichess.org/TuCNOpz2#51,,0.7837175741886109
L1Dge,8/1b1r2k1/1p2Q1Pp/p1b1pP1P/P3P3/1PP3N1/7K/3q4 b - - 1 40,d1d6 f5f6 g7f8 g6g7 d7g7 f6g7 f8g7 g3f5,1642,74,96,7828,advancedPawn attraction crushing endgame veryLong,https://lichess.org/gH32x3CM/black#80,,0.7754756193266237
j5rJ2,4r1k1/pR4p1/3rp2p/8/7P/8/B3nPPK/5R2 b - - 0 27,d6a6 a2c4 a6b6 b7b6,1573,73,96,22825,advantage endgame fork short,https://lichess.org/vs0xfCah/black#54,,0.8011580270841853
gjole,8/4q1pk/p1Q1b3/1p3pp1/5p2/P4N1P/1PP3PK/8 b - - 1 32,g5g4 c6e6 e7e6 f3g5 h7h6 g5e6,1698,73,95,22426,advantage attraction endgame fork long sacrifice,https://lichess.org/kFvu6Z1w/black#64,,0.7950951204721567
SSsBV,r1b3k1/ppp2p2/3p4/7R/4P3/3P4/PP4q1/R2QK3 w Q - 0 20,d1e2 g2e2 e1e2 c8g4 e2e3 g4h5,1776,73,97,17369,attraction crushing endgame exposedKing fork long,https://lichess.org/huxFW6UX#39,,0.7894606849335432
baCt6,r2qk1nr/pp3ppp/4b3/4P3/1b1Pp3/8/PP1B2PP/RN1QKB1R b KQkq - 2 10,d8d4 d1a4 e6d7 a4b4,1596,77,96,28884,crushing opening short,https://lichess.org/8ZiXMark/black#20,Kings_Pawn_Game Kings_Pawn_Game_Leonardis_Variation,0.8017178245524105
QIvVw,r3k2r/p2n1p2/1p2bq1p/2bP2p1/2p1P3/2N2Q2/PPB2KPP/R5NR w kq - 3 19,f2e2 e6g4 f3g4 f6f2 e2d1 f2f1 d1d2 f1a1,1726,76,94,13506,advantage exposedKing middlegame pin sacrifice skewer veryLong,https://lichess.org/u28QQ7xa#37,Queens_Gambit_Declined Queens_Gambit_Declined_Baltic_Defense,0.7730701239841832
JXc30,8/p2R1P2/2p1Br2/1pk1b3/8/1P6/6K1/8 b - - 2 39,e5d6 b3b4 c5b4 d7d6,1546,78,94,12054,crushing deflection endgame short,https://lichess.org/HaWXdB0k/black#78,,0.7697562358479227
SbEXN,r1q1k2r/ppp1bpp1/3p1n2/3PnRN1/2P1N2p/1P2P1P1/P1Q1P1KP/R1B5 b kq - 3 15,c8f5 e4d6 e7d6 c2f5,1451,76,95,30199,advantage discoveredAttack middlegame short,https://lichess.org/1hRmPEXs/black#30,Indian_Defense Indian_Defense_Wade-Tartakower_Defense,0.7910756106089587
lRER7,2r3k1/pb3pbp/6p1/q7/1N2p3/1P2B3/P2Q1PPP/3R2K1 w - - 0 25,g2g3 g7c3 d2d7 a5b4,1438,76,96,28538,advantage interference middlegame short,https://lichess.org/sAdCXfkT#49,,0.7918049548371441
VKzCx,2r2r1k/pb2q3/1p2pbQ1/n7/3P4/4PNP1/P2N1PPK/R6R b - - 4 23,f8f7 h2g1 f7h7 h1h7 e7h7 g6f6,1403,74,97,17623,crushing discoveredAttack exposedKing fork long middlegame,https://lichess.org/NCkBj8Z4/black#46,,0.7842068727765907
eQapb,rnbqk1nr/pp3ppp/4p3/3P4/1bB5/2N5/PP3PPP/R1BQK1NR b KQkq - 0 7,g8f6 d1a4 c8d7 a4b4,1520,75,94,23941,advantage fork opening short,https://lichess.org/j3GCmzc6/black#14,Queens_Gambit_Declined Queens_Gambit_Declined_Queens_Knight_Variation,0.7891681627123499
ar3DP,2k3r1/npp2Q1p/8/6r1/4q3/P6P/2P3P1/4R1RK b - - 4 23,g5g2 f7g8 g2g8 e1e4,1498,74,96,22883,advantage middlegame short,https://lichess.org/wYhpAuYj/black#46,,0.7941905642641569
IwhWn,3r2k1/4qppp/pp1r4/2p1pP2/3nRQ2/P1NP2PP/1P1B4/2N3K1 w - - 0 24,e4e5 e7e5 f4e5 d4f3 g1g2 f3e5,1640,74,96,18053,attraction crushing exposedKing fork long master middlegame sacrifice,https://lichess.org/wPvwVQ8R#47,,0.7954310855405106
veqPj,8/pp4p1/7k/3rN1p1/5nP1/4K3/PP5P/2R5 w - - 2 39,e3e4 d5e5 e4e5 f4d3 e5d4 d3c1,1420,75,94,24038,advantage attraction endgame fork long sacrifice,https://lichess.org/KE5x0Oz7#77,,0.7821160757085216
SqJzt,8/2pr4/1pR2R2/p2r1k2/2K3p1/6P1/PP6/8 b - - 5 49,f5e4 c6e6 d5e5 f6f4 e4e3 e6e5,1697,75,97,15986,crushing deflection endgame long rookEndgame,https://lichess.org/DkSZxD7s/black#98,,0.7898068528709097
uLdXz,1k3r2/pp2p1bp/8/3Pn1q1/P2R4/2N5/1P2QPpP/4R1K1 w - - 2 27,f2f4 e5f3 e2f3 g7d4,1746,76,96,18297,crushing discoveredAttack kingsideAttack master middlegame short,https://lichess.org/0eaHfJIP#53,,0.7848392390858917
jSVyH,8/3p2k1/3Pp2p/1p3r2/3b2p1/PP4P1/6K1/4Q3 w - - 2 41,e1d2 f5f2 d2f2 d4f2 g2f2 g7f6,1498,75,94,14349,crushing defensiveMove endgame fork long master,https://lichess.org/C5dhnZgn#81,,0.7754575893959288
oW8YC,8/2k5/1b2bp2/1B2p3/P1p1P3/5P1p/1PK4P/4B3 w - - 1 31,c2c3 b6a5 c3c2 a5e1,1663,73,95,18265,bishopEndgame crushing endgame short skewer,https://lichess.org/LUGSmbBb#61,,0.7927305430382262
vEaoh,1k1r3r/ppp1n1pp/3b4/3q4/2nB1p2/P4N2/5PPP/1R1QR1K1 b - - 1 19,e7c6 d4a7 b8a7 d1d5,1406,76,94,28929,advantage discoveredAttack middlegame queensideAttack short,https://lichess.org/BqmSpkON/black#38,French_Defense French_Defense_Exchange_Variation,0.7838402747406571
SNXUh,6k1/5ppp/p4q2/2pp4/8/3P3P/PP2rPP1/R4QK1 b - - 1 26,f6b2 a1b1 e2f2 b1b2 f2f1 g1f1,1438,77,95,24902,crushing endgame long,https://lichess.org/bMOITZ41/black#52,,0.7839066798327434
y0LcI,3r1r2/p5kp/3N2p1/2P5/1P4b1/6P1/P3pR1P/R3K3 w Q - 2 24,a2a3 f8f2 e1f2 d8f8 f2e3 f8f1,1583,76,96,20419,attackingF2F7 attraction crushing endgame exposedKing long,https://lichess.org/3z8uu63k#47,,0.794231604083303
07ST6,5rk1/1rq2pp1/p6p/1p6/4N3/7Q/Pb3PPP/3RR1K1 b - - 1 22,c7c8 h3c8 f8c8 e4d6 b7b8 d6c8,1704,74,96,15840,advantage attraction fork long middlegame,https://lichess.org/epdcED1c/black#44,,0.787755615367314
8X094,r2q3r/ppp3kp/2np2p1/5b2/3P4/2N1P3/PPP1Q1PP/R3KB1R w KQ - 1 13,a2a3 c6d4 e3d4 h8e8 e1c1 e8e2,1694,70,95,18402,advantage long middlegame pin sacrifice,https://lichess.org/8jgKqUjw#25,Russian_Game Russian_Game_Cochrane_Gambit,0.7956918606458592
epiW7,2r5/p4pk1/1p2r1pp/1P6/4BBP1/5P1K/2P3P1/1R3n2 b - - 0 38,f7f5 g4f5 e6e4 f3e4,1567,74,95,26268,advantage endgame short,https://lichess.org/hvHiaKDe/black#76,,0.799393825588856
X9Axi,8/5pp1/1kp1r3/p1Rp4/Pp1P3r/4q3/1P6/K1R2Q2 b - - 1 41,h4f4 c5c6 e6c6 f1b5,1390,75,96,23132,crushing endgame master sacrifice short,https://lichess.org/YPM3exrU/black#82,,0.7850607182569933
oaZUZ,1R6/8/8/7P/3r4/2k5/1p4PK/8 w - - 0 49,h2g3 d4b4 b8b4 c3b4,1483,76,96,19798,crushing endgame master rookEndgame short,https://lichess.org/q7jGuJ85#97,,0.7863513211771732
zir3n,r1bq1k1r/1p2p1bp/p1np1np1/2p2PN1/4P3/2PP4/PP4PP/RNBQ1RK1 b - - 0 10,g7h6 g5e6 c8e6 c1h6,1478,74,95,28895,advantage discoveredAttack fork opening short,https://lichess.org/fiu3JiD7/black#20,Sicilian_Defense Sicilian_Defense_McDonnell_Attack,0.7952922568733405
hXpY7,3r4/p5k1/6P1/1p6/2ppK1R1/5P2/PPP3P1/8 w - - 2 41,f3f4 d4d3 c2d3 c4d3 g4h4 d3d2,1410,76,97,28043,advancedPawn crushing endgame long rookEndgame,https://lichess.org/LXkEG2QE#81,,0.7923886319654381
BY71d,rnbq1rk1/pp2bp1p/4pnp1/2pp2B1/6NQ/3B4/PPP2PPP/RN3RK1 b - - 1 13,h7h5 g4f6 e7f6 g5f6,1636,79,96,27869,crushing kingsideAttack opening short,https://lichess.org/aSyJ3vNU/black#26,Indian_Defense Indian_Defense_Pawn_Push_Variation,0.7976792191396079
7DRa9,3r2k1/p4p1p/6p1/8/8/P4qP1/1Q3P1P/2R3K1 w - - 3 27,b2c3 d8d1 c1d1 f3c3,1594,75,95,12739,crushing deflection endgame short,https://lichess.org/Aexo4Inv#53,,0.7824977762615428
7xON0,r1bqkb1r/6pp/p1n1pp2/1p1p3n/2pP3B/1PP1PN2/P1BN1PPP/R2QK2R b KQkq - 1 11,g7g5 f3g5 f6g5 d1h5,1465,74,95,21311,crushing discoveredAttack middlegame short,https://lichess.org/9fBnXdQE/black#22,Queens_Pawn_Game Queens_Pawn_Game_Accelerated_London_System,0.7871441777202747
Fd5A6,3q2k1/2br2pp/2p1p3/2P2p2/1P2pP2/4P3/1B3QPP/R5K1 w - - 8 30,h2h3 d7d2 f2e1 d2b2,1783,73,97,15075,crushing endgame interference short,https://lichess.org/XBlzGOx5#59,,0.7856016867183968
Nqadm,4b1k1/5p2/8/3pPp2/3P1K2/2r1N3/3R4/8 b - - 1 40,e8d7 e3d5 c3c1 d5f6,1637,74,96,17404,crushing endgame master short,https://lichess.org/k64YzVMg/black#80,,0.794777418327908
JARUR,2r5/5k2/p1N1P1pb/2Rn1p2/Pp3P1p/1P6/4NK1P/8 b - - 0 34,f7e6 c6d4 e6d7 c5d5,1708,80,96,19641,crushing deflection endgame short,https://lichess.org/ybG9F2IL/black#68,,0.7825694967289015
XxYUh,3q1rk1/p5pp/1n1b4/3r1p2/8/1Q1P1N2/PPP2PPP/R4RK1 w - - 0 22,c2c4 d5d3 b3d3 d6h2 f3h2 d8d3,1437,74,96,21358,advantage discoveredAttack kingsideAttack long middlegame sacrifice,https://lichess.org/d97jFZQs#43,,0.7881949842949967
xha51,r2qk2r/pppb1p1p/4Pnp1/8/1b2P3/2N1BP2/PP3P1P/R2QKB1R b KQkq - 0 14,d7e6 d1a4 c7c6 a4b4,1586,74,96,9891,crushing fork opening short,https://lichess.org/nPFR18GK/black#28,Reti_Opening Reti_Opening_Reti_Accepted,0.7805928792723599
bBExh,3r2k1/2pqQpb1/1p5p/1P4p1/3P1p2/B1P4P/6P1/4R1K1 b - - 6 30,g7f8 e7d7 d8d7 e1e8,1473,73,95,22537,advantage clearance endgame pin short,https://lichess.org/QpJUJz4F/black#60,,0.7907089765134054
7xa6S,r4rk1/1p1qBppp/p2p4/3Pn3/8/4Q2P/PP3PP1/RN2R1K1 b - - 0 17,d7e7 f2f4 e5f3 g2f3,1595,73,96,18290,advantage middlegame short,https://lichess.org/LeLEgUiH/black#34,French_Defense French_Defense_Mediterranean_Defense,0.7974784862585218
nktJE,r2q1rk1/pp3p2/2np2p1/3N1pNp/7Q/8/P1P2PPP/4R1K1 b - - 3 21,f8e8 e1e8 d8e8 d5f6 g8g7 f6e8,1447,74,95,18731,attraction crushing fork long middlegame,https://lichess.org/o9BL6RNC/black#42,,0.7827977632714129
0LI2b,8/PR3pp1/6k1/1K5p/8/8/8/r7 b - - 2 45,h5h4 b7b6 f7f6 b6a6 a1e1 a7a8q,1450,74,96,25365,advancedPawn crushing endgame long promotion rookEndgame,https://lichess.org/8soGhpig/black#90,,0.7932012519556687
5P74B,5rk1/1p4pp/pqp1pn2/3p1r2/PP3P2/2PQP2P/3N2P1/1R3R1K b - - 0 23,h7h6 g2g4 f6g4 h3g4,1574,73,95,14922,advantage middlegame short,https://lichess.org/Wf7ERpx9/black#46,,0.7881518040355345
JvmIM,r7/4Nppk/7p/p3p3/4P3/1R1b1P2/6PP/6K1 b - - 1 29,a5a4 b3d3 a4a3 d3d1 a3a2 d1a1,1562,77,95,16086,advantage endgame hangingPiece long quietMove,https://lichess.org/rEPrfBfK/black#58,,0.7824083714952943
zFLs2,r5k1/p4p2/n1p1PPpp/1p6/2pP2Q1/2q3P1/4RK1P/8 b - - 0 28,a8e8 e6f7 g8f7 g4d7,1452,80,95,29619,advancedPawn attraction crushing endgame short,https://lichess.org/lCBCAkFg/black#56,,0.7840205893525931
fdoKe,2k5/pp6/2p5/8/3BnPP1/1P6/P1Pr4/2R4K w - - 1 37,d4a7 e4g3 h1g1 g3e2 g1f2 e2c1,1437,76,96,24189,advantage discoveredAttack endgame exposedKing fork long,https://lichess.org/wDpqC47Y#73,,0.7878130455407577
5HjV1,6k1/1R4pp/1n6/2pP4/2P1qB1P/1P4Q1/5PK1/7r w - - 3 30,g3f3 h1g1 g2g1 e4f3 b7b8 g8f7,1552,76,95,18845,advantage deflection endgame long,https://lichess.org/DZ0254hC#59,,0.7871136636827094
fMKtg,r3k2r/2p2pp1/1pn1qn1p/pQ2pN2/P3P3/2P4P/1P3PP1/R1B2RK1 b kq - 1 17,e8g8 b5c6 e6c6 f5e7 g8h7 e7c6,1581,75,95,13648,attraction crushing fork long middlegame sacrifice,https://lichess.org/SMKDb8VM/black#34,Kings_Pawn_Game Kings_Pawn_Game_Napoleon_Attack,0.7832027926180216
3h57x,5nk1/1p4pn/p1qrb3/7B/7p/2N5/PPPQ4/1K4RR w - - 0 25,d2h6 e6a2 c3a2 d6h6,1579,78,94,27052,crushing discoveredAttack middlegame short,https://lichess.org/XzaEnBbM#49,,0.7912822583867984
Ic2OZ,8/6k1/8/P1p5/1P6/2P1Pp2/4r2p/1R5K w - - 2 48,a5a6 f3f2 a6a7 e2e1,1374,76,95,26513,advancedPawn crushing endgame rookEndgame short,https://lichess.org/g4No3aeL#95,,0.7824850550014519
zuMC6,8/1p1r1ppk/1Bn4p/8/1P6/P6P/4RK2/8 b - - 0 32,c6d4 e2d2 d7d6 b6d4,1533,75,97,15063,crushing endgame master masterVsMaster short,https://lichess.org/NMR1ICcQ/black#64,,0.7881108010748881
iwAut,rn5r/ppp1b1kp/8/6p1/3q1RQ1/8/PPP3PP/RNB4K b - - 0 13,h8f8 f4f7 f8f7 g4d4,1632,74,96,19976,crushing discoveredAttack middlegame short,https://lichess.org/IAxkFGWf/black#26,Kings_Gambit_Accepted Kings_Gambit_Accepted_Fischer_Defense,0.7984029608221264
qcDXi,6r1/p3bq1k/b1p3rp/p2p1p1R/Q2PpP2/2P1P1PR/PP3K2/2B3N1 b - - 14 30,g6g3 h5h6 h7g7 h6h7 g7f8 h7f7 f8f7 h3g3,1651,76,98,7187,crushing middlegame skewer veryLong,https://lichess.org/ZDU6UXp3/black#60,,0.7754734102777384
